"","analysis_id","duplicate_id","title","abstract"
"74",99306,"2021.7968","Using a difference-in-differences and synthetic control approach to investigate the socioeconomic impacts of Oregon's marine reserves","As Marine Protected Areas (MPAs) expand in size and number, it is critical that we understand how they are impacting local communities. However, social impact evaluations on MPAs are often conducted with limited data points before and after MPA implementation, which can weaken the reliability of their results. To address this gap, we collected longitudinal American Community Survey (ACS) socioeconomic data on coastal communities and counties adjacent to marine reserves in Oregon. Oregon has both limited-take MPAs and stricter no-take marine reserves. This study focused solely on the marine reserves. We compared treatment and control units before and after marine reserve implementation using both difference-in-differences (DID) and synthetic control approaches. Each approach yielded different results, potentially providing a more complete picture of marine reserve impacts and long-term trends while also highlighting the need to consider the variability of ACS data collected from small communities. The percent of the population employed in tourism-related industries was the only significant model in both the DID and synthetic control approaches. Tourism employment increased post marine reserve implementation more in communities adjacent to the marine reserves than in more distant coastal communities. This result could indicate that marine reserves are bringing more visitors to the coast, thereby increasing the need for a more tourism-based economy. However, this may not be the case since most coastal visitors are unaware of Oregon's marine reserves and fewer than 10\% of business owners think the reserves have impacted their business. An alternative hypothesis is that the marine reserves were placed near communities with a prominent land-sea connection that were already shifting their economic base to focus more on tourism. This study contributes to the literature by demonstrating how secondary data sources can be used to aid in a more comprehensive MPA impact evaluation, how two different impact evaluation approaches (i.e., synthetic control and DID) can result in differing conclusions, and how the robust synthetic control approach can be easily applied to improve MPA impact evaluations. As one element of a large-scale assessment of marine reserve impacts, this study also broadens our understanding of underlying trends on the Oregon coast and how the recently implemented marine reserves may be impacting nearby communities."
"75",321316,"2018.17236","Mapping depth to bedrock, shear stiffness, and fundamental site period at Centreport, Wellington, using surface-wave methods: Implications for local seismic site amplification","Wellingtonâ€™s port (CentrePort) experienced significant damage from the Mw 7.8 KaikÅura earthquake as a result of soil liquefaction, lateral spreading, and shaking-induced damage to structures. To investigate these ill effects and propose mitigation measures to prevent similar damage in future earthquakes, there was a need to quantify the variations in the depth to bedrock, shear stiffness, and fundamental site period (T0) across the port. To characterize T0 and develop shear-wave velocity (VS) profiles for use in seismic site-response analyses, horizontal-to-vertical (H/V) spectral ratio (HVSR) measurements and active-source and passive-wavefield surface-wave testing (i.e., multichannel analysis of surface wave [MASW] and microtremor array measurements [MAM], respectively) were performed across the port. A site-period map developed from 114 HVSR measurements indicates several areas of rapidly changing, complex subsurface structure. Deep (200+ m) VS profiles developed at six reference locations across the port were used to estimate the depth to soft (VS &gt; 760 m/s) and hard (VS &gt; 1500 m=s) rock. T0 estimates from HVSR measurements (T0 H/V) at the six reference locations are shown to be related to the depth of hard rock, based on linear viscoelastic transfer functions calculated from VS profiles truncated at several depths. T0 H/V measurements at two ground-motion stations near the port are also shown to be in reasonably good agreement with predominant periods of maximum spectral amplification recorded during both the 2016 KaikÅura and 2013 Cook Strait earthquakes, despite that these sites were also being affected by soil nonlinearity and potential 3D basin-edge effects. Â© 2018, Seismological Society of America. All rights reserved."
"76",367208,"2004.5957","Best practices and lessons learned in open hole horizontal gravel packs offshore Brazil","Horizontal open hole gravel pack (OHGP) completions are increasingly required for the low API gravity oil fields in and near the Campos basin, offshore Brazil. Many successful horizontal gravel packs have been performed in this area, often in spite of increasingly difficult technical constraints on the operation. Critical limiting conditions on successful gravel pack placement include the combination of low fracture gradients, deep to ultra-deep water depths, and extended reach horizontal sections. This paper describes the lessons learned and best practices developed for offshore Brazil horizontal gravels packs under these severe conditions, supported by data from 20 jobs performed to-date. The analysis yields a better understanding of this type of open hole completion and demonstrates how to achieve a successful treatment under critical limiting conditions. Also discussed are several proven completion practices with application for future completion operations in the scenarios presented. Copyright 2004, Offshore Technology Conference."
"77",208146,"2016.11549","Construction of inorganic-organic 2D/2D WO3/g-C3N4 nanosheet arrays toward efficient photoelectrochemical splitting of natural seawater","Hydrogen production from seawater and solar energy based on photoelectrochemical cells is extremely attractive due to earth-abundance of seawater and solar radiation. Herein, we report the successful fabrication of novel inorganic-organic 2D/2D WO3/g-C3N4 nanosheet arrays (WO3/g-C3N4 NSAs) grown on a FTO substrate via a facile hydrothermal growth and deposition-annealing process, and their application in natural seawater splitting. The results indicate that the WO3/g-C3N4 NSAs exhibit a photo-current density of 0.73 mA cm(-2) at 1.23 V versus RHE under AM 1.5G (100 mW cm(-2)) illumination, which is 2-fold higher than that of WO3 NSAs. More importantly, the WO3/g-C3N4 NSA photoanode is quite stable during seawater splitting and the photocurrent density does not substantially decrease after continuous illumination for 3600 s. The remarkably enhanced performance originates primarily from the formation of the WO3/g-C3N4 heterojunction between WO3 and g-C3N4 nanosheets, which accelerates charge transfer and separation, and prolongs the lifetime of electrons as demonstrated by EIS and Mott-Schottky analyses. Finally, a possible mechanism for the improved performance was proposed and discussed."
"78",70559,"2006.1858","Identification of trophic interactions within an estuarine food web (northern New Zealand) using fatty acid biomarkers and stable isotopes","Fatty acid biomarkers and stable isotope signatures were used to identify the trophic dynamics of a mangrove/seagrass estuarine food web at Matapouri, northern New Zealand. Specific fatty acids were used to identify the preferred food sources (i.e., mangroves, seagrass, phytoplankton, macroalgae, bacteria, and zooplankton) of dominant fauna (i.e., filter feeders, grazing snails, scavenger/predatory snails, shrimp, crabs, and fish), and their presence in water and sediment samples throughout the estuary. The diets of filter feeders were found to be dominated by dinoflagellates, whereas grazers showed a higher diatom contribution. Bacteria associated with organic debris on surface sediments and brown algal (Hormosira banksii) material in the form of suspended organic matter also accounted for a high proportion of most animal diets. Animals within higher trophic levels had diverse fatty acid profiles, revealing their varied feeding strategies and carbon sources. The stable isotope (delta C-13 and delta N-15) analyses of major primary producers and consumers/predators revealed a trend of N-15 enrichment with increasing trophic level, while delta C-13 values provided a generally good description of carbon flow through the food web. Overall results from both fatty acid profiles and stable isotopes indicate that a variety of carbon sources with a range of trophic pathways typify this food web. Moreover, none of the animals studied was dependent on a single food source. This study is the first to use a comprehensive fatty acid biomarker and stable isotope approach to investigate the food web dynamics within a New Zealand temperate mangrove/seagrass estuary. This quantitative research may contribute to the currently developing management strategies for estuaries in northern New Zealand, especially for those perceived to have expanding mangrove fringes. (c) 2006 Elsevier Ltd. All rights reserved."
"79",338752,"2015.10494","Stand-alone micro-grid distributed generator optimization with different battery technologies","For the reason that wind, solar power and other renewable energy sources are stochastic volatility, in order to improve the reliability and economical efficiency of system power supply for the micro-grid distributed power reasonable configuration is an important issue for micro-grid planning and construction. This paper aiming at a minimum optimization goal of overall costs, including equipment investment costs, replacement costs, operation and maintenance costs, fuel costs and environmental conversion costs, and for the condition in the system power supply constraints, established a hybrid micro-grid distribution power optimal allocation model for mixed micro-grid of islanding operation considering different battery technologies. Take an independent micro-grid of a certain mountain school for instance to optimize the design, applying HOMER software simulation and optimization of the system to verify the reasonableness of the configuration model. In addition, analysed the effect on the optimized result with diverse battery technology. Â© 2015 Technical Committee on Control Theory, Chinese Association of Automation."
"80",343244,"2014.13627","Waves of intermediate length through an array of vertical cylinders","We report a semi-analytical theory of wave propagation through a vegetated water. Our aim is to construct a mathematical model for waves propagating through a lattice-like array of vertical cylinders, where the macro-scale variation of waves is derived from the dynamics in the micro-scale cells. Assuming infinitesimal waves, periodic lattice configuration, and strong contrast between the lattice spacing and the typical wavelength, the perturbation theory of homogenization (multiple scales) is used to derive the effective equations governing the macro-scale wave dynamics. The constitutive coefficients are computed from the solution of micro-scale boundary-value problem for a finite number of unit cells. Eddy viscosity in a unit cell is determined by balancing the time-averaged rate of dissipation and the rate of work done by wave force on the forest at a finite number of macro stations. While the spirit is similar to RANS scheme, less computational effort is needed. Using one fitting parameter, the theory is used to simulate three existing experiments with encouraging results. Limitations of the present theory are also pointed out. Â© 2013 Springer Science+Business Media Dordrecht."
"81",81895,"2001.1413","Milyeringa veritas (Eleotridae), a remarkably versatile cave fish from the arid tropics of northwestern Australia","The blind cave gudgeon Milyeringa veritas is restricted to groundwaters of Cape Range and Barrow Island, northwestern Australia. It occurs in freshwater caves and in seawater in anchialine systems. It is associated with the only other stygobitic cave vertebrate in Australia, the blind cave eel, Ophisternon candidum, the world's longest cave fish, and a diverse stygofauna comprising lineages with `tethyan' tracks and widely disjunct distributions, often from North Atlantic caves. The cave gudgeon inhabits a karst wetland developed in Miocene limestones in an arid area. There is an almost complete lack of information on the basic biology of this cave fish, despite it being listed as threatened under the Western Australian Wildlife Conservation Act. Allozyme frequencies and distributions indicate significant population sub-structuring on the Cape Range peninsula such that the populations are essentially isolated genetically suggesting that more than one biological species is present. Further, they suggest that the vicariant events may have been associated with a series of eustatic low sealevels. Analysis of intestinal contents indicates that they are opportunistic feeders, preying on stygofauna and accidentals trapped in the water, at least at the sites sampled which were open to the surface, a conclusion supported by the results of stable isotope ratio analysis. The gudgeons are found in freshwater caves and throughout deep anchialine systems in which they occur in vertically stratified water columns in which there is a polymodal distribution of water chemistries (temperature, pH, salinity, dissolved oxygen, redox, dissolved inorganic nitrogen series, hydrogen sulphide)."
"82",119880,"2021.12766","Recovery efficiency of applied and residual nitrogen fertilizer in tomatoes grown on sandy soils using the N-15 technique","Plant use efficiency of applied N is estimated to be around 50 \% for most crops. In coastal plain sandy soils particularly, leaching along with volatilization in warmer climates may be a predominant pathway for N loss to the environment. A replicated field study to determine both crop N requirement and recovery efficiency of N (REN) in tomatoes (var. BHN 602) grown on sandy soils under a plastic-mulched bed system was conducted in north Florida. Isotope labeled-ammonium nitrate ((NH4NO3)-N-15-N-15) was applied in spring at four different N rates (0, 168, 224, 280 kg N ha(-1)). A subsequent study in the fall was conducted in order to determine the recovery of residual N fertilizer in tomatoes. In spring, no appreciable response to applied fertilizer N rate above 168 kg N ha(-1) (lowest rate) were observed, indicating recommended N rates may be more than what is required. On average, approximately, 62 \% of N accumulation in the plant came from fertilizer, whereas 38 \% came from soil N. In the fall, recovery of residual N-15 fertilizer at harvest ranged from 1.9 to 5.4 kg N ha(-1). At the end of both studies, a N-15 balance was calculated to estimate total crop and soil recovery of N fertilizer, where approximately 15.4 \% of applied N-15 fertilizer was recovered. Unrecovered N in this study shows that optimizing N fertilizer management in warmer climates is critical in order to avoid unnecessary excess application of fertilizer and minimize loss of N to the environment."
"83",218580,"2012.8189","A USER'S PERSPECTIVE: DESIGN CONSIDERATIONS FOR POWER MANAGEMENT SYSTEMS AT ISLANDED FACILITIES - PART 1","When designing a Power Management System (PMS) for an islanded power system, various factors should be taken into account. Consideration of these factors early in a PMS specification process will lead to a facility power system that is fit-for-purpose, user-friendly, flexible, and reliable. This paper presents a user's perspective of PMS and is based on the authors' experiences in operating, maintaining, and modifying power management systems. It offers advice for designers and focuses on optimizing PMS at oil and gas production and processing facilities, both onshore and offshore, at which the power system is islanded (i.e. all electricity is self-generated and there is no external source of supply). This first-part paper provides design considerations focused on PMS interaction with generators themselves. More specifically, topics are covered such as frequency control, voltage control, active power sharing, reactive power sharing, waste heat recovery, engine driver reliability, distributed generation, sub-island management, and engine control interface. Not all these factors will apply in every situation, but this paper will provide a practical list of design factors to consider when planning and determining performance specifications for new power management systems. (A future second-part paper is anticipated which will provide design considerations for PMS functions that are not related to generator management.)"
"84",294162,"1986.2145","Earth Radiation Budget data and climate research","An overview is presented of the uses of top of the atmosphere radiation budget measurements in studies of climate. The net radiative energy flux at the top of the atmosphere must be balanced by local heat storage in the earthâ€atmosphere column or by horizontal transport in the atmosphere and ocean. Regional variations in the components of the radiation balance are significant and place important constraints on regional and global climate. If suitable time averaging is applied, regional net radiation can be used to infer horizontal transport of energy in the atmosphere and ocean. Estimates of equatorâ€toâ€pole transport in the atmosphere and ocean based upon currently available topâ€ofâ€atmosphere radiation budget measurements contain unacceptably large uncertainties associated with uncertainties in the radiation budget measurements themselves. Diurnal and interannual variations in regional radiation balances are large and important but have not yet been properly sampled with broadband instruments. Both have the potential for providing important insights into climate. The role of cloudiness in climate sensitivity remains one of the major uncertainties in quantitative estimates of climate changes associated with particular perturbing influences. Radiation budget data can be used to estimate the effects of actual cloudiness on the topâ€ofâ€atmosphere heat balance and the dependence of these effects on location and season. The observational studies of the effect of cloudiness on the radiation balance at the top of the atmosphere that have been completed to date all suffer from one or more of three fundamental problems. These are that the parameters of the cloudiness are not accurately known, the radiation budget data are not based on measurements whose frequency response is unbiased in relation to the emissions of the sun and the earth, and the diurnal sampling of the measurements is not complete. The uncertainties associated with each of these problems are expected to be reduced as a result of analyses based on data from the Earth Radiation Budget Experiment. In order that quantitative estimates of climate change be as accurate as possible the general circulation models (GCMs) which produce these forecasts must be critically evaluated with observed data. Many of the most important mechanisms for perturbing climate (e.g., CO2, volcanic aerosols, surface albedo changes) and many of the most important feedback processes (e.g., relative humidity feedback, cloud feedback, iceâ€albedo feedback) directly involve the radiation balance at the top of the atmosphere and its relation to surface climate. Since the radiation balance at the top of the atmosphere can, in principle, be measured very accurately from space, it is natural that the simulation of topâ€ofâ€atmosphere energy fluxes by GCMs should be carefully validated against observations. Because of the complexities introduced by clouds, a complete validation of the radiation budget of a GCM is a long and difficult task. A strategy is suggested here in which the clearâ€sky fluxes of the model are first compared with a clearâ€sky radiation budget climatology derived from observations. The radiation budgets with clouds included can then also be compared. This procedure should isolate problems not associated with cloudiness and indicate whether, in the grossest sense, the model clouds are correctly influencing the radiation balance. Comparisons between instantaneous synoptic maps of the radiation budget components and numerical forecasts can also be used to diagnose the performance of models. Copyright 1986 by the American Geophysical Union."
"85",239571,"2009.5213","Species identity, diversity and microbial carbon flow in reassembling macrobenthic communities","Intense disturbance may locally destroy patches of habitat and shape the landscape into a mosaic of reassembling communities. The development of ecosystem properties during such community reassembly is poorly understood. In intertidal bare sediments, trophic relations between microphytobenthos or heterotrophic bacteria and macrofauna invertebrates may guarantee fundamental ecosystem properties such as carbon flow through the food web. We studied the dynamic relation between reassembling macrofauna communities and such microbial carbon flow during recovery after severe disturbance. We deliberately induced prolonged hypoxia in winter and early summer and allowed recolonisation for periods of two and five months. Carbon flow was quantified from basal resources (microphytobenthos and bacteria) to intermediate consumers using C-13 as a tracer. Within the period of study (5 months), microbial carbon flow fully recovered, although macrofauna diversity was still very low compared to the natural communities (ranging from 6 to 17 species). More than 90\% of microbial carbon flow to macrofauna was due to the consumers that recolonised within two months. Two of these species were dominant contributors to microphytobenthos carbon transfer to fauna. Furthermore, at an early stage of reassembly, this ecosystem property was remarkably similar when disturbance took place at different times of the year (winter or early summer), although there were differences in assemblage composition and functional diversity. We conclude that species assemblages and ecosystem function developed relatively independently in this benthic system. We discuss which ecological factors may have caused such non-parallel development of macrofaunal communities and carbon flow."
"86",132542,"2018.8784","Developing indicators and a baseline for monitoring demersal fish in data-poor, offshore Marine Parks using probabilistic sampling","The number of Marine Protected Areas (MPAs) has increased globally as concerns over the impact that human activities are having on the world's oceans have also increased. Monitoring is a key requirement to determine if MPAs are meeting their objectives. However, many recently declared MPA's are large, offshore, or form part of an expansive network and spatial information about the habitats, communities and species that they contain is often lacking. This presents challenges for deciding exactly what to monitor and developing strategies on how to monitor it efficiently. Here we examine these issues using the Flinders Marine Park in Australia as a case study. We trial a two-stage version of a spatially-balanced, probabilistic sampling design combined with Baited Remote Underwater Videos (BRUVs) to perform an initial inventory, and we evaluate the potential of six commercially and ecologically important demersal fish as indicators within the Marine Park. Using this approach we were able to (1) quantitatively describe the distribution of the fish species in the Marine Park; (2) establish quantitative and representative estimates of their abundance throughout the Marine Park to serve as a baseline for future monitoring; (3) conduct power analyses to estimate the magnitude of increase we may be able to detect with feasible levels of sampling effort. Power analysis suggested{''} that for most of our potential indicator species, detecting increases in abundance as small as 50\% from present values should be feasible if sampling is restricted to a species' preferred habitat and the same sites are sampled through time. Our approach is transferrable to other regions where monitoring programs must be designed based on limited spatial and biological data, assisting with decisions on what and how to monitor."
"87",183782,"2010.4223","Carbon Dioxide Hypersensitivity in Separation-Anxious Offspring of Parents with Panic Disorder","Background: Similar patterns of vulnerability to carbon dioxide (CO(2)) inhalation have been reported in adults with panic disorder (PD) and children with separation anxiety disorder (SAD), suggesting a link between the adult and child conditions. This study examines the influence of familial risk for PD on CO(2) responses in children with SAD. We hypothesized that offspring with SAD of parents with PD would have distinct CO(2) responses. Methods: Two hundred twelve 9- to 20-year-old offspring of parents with or without PD were exposed to maintained 5\% CO(2) inhalation in the participants' homes. Anxiety symptoms, panic attacks, and respiratory physiology (respiratory frequency and tidal volume) were monitored during baseline and 15-min maintained CO(2) breathing. Results: As hypothesized, significant offspring SAD x parent PD interactions were obtained for anxiety symptoms, respiratory frequency, tidal volume, and a panting index during CO(2) inhalation. Offspring with both SAD and parental PD exhibited more anxiety symptoms at termination of 5\% CO(2) breathing than the other offspring groups and had the most extreme values on measures of respiratory physiology. Conclusions: Youth with both SAD and parental PD have respiratory responses to CO(2) similar to adult PD. They might be a subtype of SAD at particularly high risk for adult PD."
"88",26002,"1999.443","Interpreting carbon-isotope excursions: carbonates and organic matter","Variations in the carbon isotopic compositions of marine carbonate and organic carbon provide a record of changes in the fraction of organic carbon buried through time and may provide clues to changes in rates of weathering and sources of organic carbon. Paired carbonate and organic carbon isotope determinations provide a possibility of interpreting not only changes in the global carbon cycle through time, but changes in atmospheric pCO(2) as well. Interpretations of these types of data are typically rather qualitative; a quantitative basis is required to develop a better understanding of changes in the carbon cycle. For this purpose, we employ a simple model of the global carbon cycle which is subjected to a number of different perturbations, each lasting 500 ky, i.e., much longer than the residence times of carbon and phosphorus in the ocean-atmosphere system. In addition to standard considerations of carbon mass and isotopic fluxes to the ocean-atmosphere system from weathering and volcanism and fluxes of organic carbon and carbonate-carbon to sediments, the model ;incorporates sensitivity of the photosynthetic carbon isotope effect to changes in pCO(2). The inclusion of this parameter leads to unexpected carbon isotope responses to forcing that causes increased rates of organic carbon burial. A series of simple to more complex simulations illustrates the significant effects of varying differences between the carbon isotopic composition of sedimented carbonate and organic carbon (Delta(B)). With constant Delta(B) a 50\% increase in organic carbon burial produces a parallel increase in carbonate and organic carbon isotopic compositions. However, the same simulation with Delta(B) responsive to pCO(2) changes produces an initial parallel delta(13)C increase, but this is followed by an even greater C-13-enrichment in organic carbon because pCO(2) falls in response to increased organic carbon burial. The counterintuitive overall result of the enhanced organic carbon burial event is that the carbonate carbon isotopic composition actually decreases because of the more substantial increase in delta(13)C(org). In addition, we illustrate the effects on carbon isotopic compositions of the oceanic inorganic carbon reservoir and buried organic matter of a 50\% increase in volcanic CO2 outgassing, a 50\% increase in weathering rate (with coupled phosphate and riverine carbon flux responses), a 50\% decrease in shale-associated organic carbon weathering, a 50\% decrease in silicate weathering rate, and the possible effects of the rise in abundance of C-4 plants in the late Miocene to Recent. We compare the model simulated carbon isotopic responses for some of these experiments to paired carbonate- and organic-carbon records to illustrate how these records might be interpreted in light of the model response. (C) 1999 Elsevier Science B.V. All rights reserved."
"89",301070,"2020.4385","Composition of sedimentary organic matter across the laptev sea shelf: Evidences from rock-eval parameters and molecular indicators","Global warming in high latitudes causes destabilization of vulnerable permafrost deposits followed by massive thaw-release of organic carbon. Permafrost-derived carbon may be buried in the nearshore sediments, transported towards the deeper basins or degraded into the greenhouse gases, potentially initiating a positive feedback to climate change. In the present study, we aim to identify the sources, distribution and degradation state of organic matter (OM) stored in the surface sediments of the Laptev Sea (LS), which receives a large input of terrestrial carbon from both Lena River discharge and intense coastal erosion. We applied a suite of geochemical indicators including the Rock Eval parameters, traditionally used for the matured OM characterization, and terrestrial lipid biomarkers. In addition, we analyzed a comprehensive grain size data in order to assess hydrodynamic sedimentation regime across the LS shelf. Rock-Eval (RE) data characterize LS sedimentary OM with generally low hydrogen index (100â€“200 mg HC/g TOC) and oxygen index (200 and 300 CO2 /g TOC) both increasing off to the continental slope. According to Tpeak values, there is a clear regional distinction between two groups (369â€“401â—¦ C for the inner and mid shelf; 451â€“464â—¦ C for the outer shelf). We suggest that permafrost-derived OM is traced across the shallow and mid depths with high Tpeak and slightly elevated HI values if compared to other Arctic continental margins. Molecular-based degradation indicators show a trend to more degraded terrestrial OC with increasing distance from the coast corroborating with RE results. However, we observed much less variation of the degradation markers down to the deeper sampling horizons, which supports the notion that the most active OM degradation in LS land-shelf system takes part during the cross-shelf transport, not while getting buried deeper. Â© 2020 by the authors. Licensee MDPI, Basel, Switzerland."
"90",79248,"2003.2438","Characterising and modelling groundwater discharge in an agricultural wetland on the French Atlantic coast","Interaction between a wetland and its surrounding aquifer was studied in the Rochefort agricultural marsh (150 km(2)). Groundwater discharge in the marsh was measured with a network of nested piezometers. Hydrological modelling of the wetland showed that a water volume of 770,000 m(3) yr(-1) is discharging into the marsh, but that this water flux essentially takes place along the lateral borders of the wetland. However, this natural discharge volume represents only 20\% of the artificial freshwater injected each year into the wetland to maintain the water level close to the soil surface. Understanding and quantifying the groundwater component in wetland hydrology is crucial for wetland management and conservation."
"91",131027,"2018.7600","Social Capital in Mangrove Utilization for Silvofishery: Case Study in Kutai National Park, Indonesia","Social capital has an important role in mangrove management on conservation areas. Utilization ofmangrove forest with silvofishery system can be an alternative developed for the community around the conservation areas. The purpose of this research is to know the strength of social capital in supporting the utilization of mangrove for silvofishery. This research adopted Social Capital Assessment Tool (SCAT) method and data analysis with Partial Least Square- Structural Equation Modeling (PLS-SEM). The results of the study found that there are several elements of social capital in five study villages that have not supported silvofishery in KNP, east Kalimantan, Indonesia. The overall analysis of the respondents showed that there are five elements of social capital have significant effect on silvofishery. Then the other two elements are insignificant and should be ofparticular concern to be improved, ie social networks and social norms. Indicators to be aware of are the increased knowledge of communities on park-related regulations, increased involvement of individuals in the community and the strengthening ofpublic figures who can be role models for the community. Mangrove forest of KNP should be kept as conservation area, but it should still pay attention to the socio-economic conditions of the surrounding community. The strength ofsocial capital is expected to realize conservation-based economic development."
"92",134879,"2022.15173","Improving mechanical properties and corrosion resistance of 0.5 wt.\% C TRIP steel by adjusting retained austenite stability and microstructural constituents","Here the effect of retained austenite stability and martensite-austenite island/fresh martensite on mechanical properties, fracture behavior, and corrosion resistance of 0.5 wt.\% C TRIP steel was studied. The volume fraction of retained austenite is distinctly high at similar to 30\% in 0.5 wt.\% C TRIP steel compared to the conventional TRIP steels (10-20\%) while the morphologies of retained austenite are mainly film-like, mixed film-like and small blocky (0.3-0.7 mu m), and large blocky (0.7-1.5 mu m), respectively, in the steels after bainitic holding at 360 degrees C, 400 degrees C and 450 degrees C. In addition, the volume fraction of bainite decreases from 53 vol.\% to 44 vol.\% and 32 vol.\%, and that of martensite-austenite island/fresh martensite content increases from 2 vol.\% to 9 vol.\% and 21 vol.\% with increasing temperatures. The two-stage mechanical stability of retained austenite with large volume fraction and mixed film-like and blocky morphologies ensures stable and continuous TRIP effect. As a result, after bainitic holding at 400 degrees C for 30 min, the superiorly comprehensive mechanical properties are obtained for the steel, showing ultrahigh tensile strength of 1220 MPa and retaining good ductility of 44\%. Moreover, the effects of multiphase on strength and ductility were discussed and the presences of martensite-austenite island/fresh martensite and blocky retained austenite lead to premature crack initiation. Crack initiation and propagation mainly happen along the interface between deformation-induced martensite and the ferritic matrix and that between M-A island/FM and the ferritic matrix. The decreasing carbon content in RA and the occurrence as well as increase of M-A island/FM can deteriorate corrosion resistance of 0.5 wt.\% C TRIP steels."
"93",75655,"2005.3186","Foraminiferal isotopic evidence for monsoonal activity in the South China Sea: a present-LGM comparison","The relationship between planktonic and benthic forairtimferal stable-isotope values and oceanographic conditions and factors controlling isotopic variations are discussed on the basis of oxygen and carbon isotopic analyses of 192 modem surface and Last Glacial Maximum (LGM) samples from the South China Sea (SCS). The harmonic variation of benthic delta(18)O in surface sediments with water depth and temperature implies that the temperature is the main factor influencing benthic delta(18)O variations. Planktonic delta(18)O fluctuates with sea surface temperature (SST) and salinity (SSS). The N-S temperature gradient results in planktonic delta(18)O decreasing from the northeast to the south. Cool, saline waters driven by the winter monsoon are interpreted to have been responsible for the high delta(18)O values in the northeast SCS. The East Asian monsoons not only brim nutrients into the South China Sea and maintain high nutrient concentration levels at the southwestern and northeastern ends. which cause depleted delta(13)C both in planktonic (surface) and benthic (bottom) samples but also reduce planktonic/benthic delta(18)O differences. The distribution of delta(18)O and delta(13)C in the surface and LGM samples are strikingly similar. indicating that the impact of SST and SSS has been maintained, and nutrient inputs, mainly from the northeastern and southwestern ends, have been controlled by monsoons since the LGM. Comparisons of the modem and LGM delta(18)O indicate a difference of about 3.6degreesC in bottom-water temperature and a large surface-to-bottom temperature gradient during the LGM as compared to today (C) 2004 Elsevier BY. All rigths reserved."
"94",86844,"1998.1194","Be-10 spikes in Plio-Pleistocene cyclothems, Wanganui Basin, New Zealand: identification of the local flooding surface (LFS)","Marine shelf sediments of the Wanganui Basin (Castlecliff section) spanning oxygen isotope stages 21-17 (ca. 920-680 ka) contain spikes of enriched Be-10 concentrations (and enhanced Be-10/Be-9 ratios), up to 10 x `background' values. The Be-10 spikes do not coincide precisely with peaks in carbonate content and grainsize, or with changes in bulk rock chemical composition. Rather, they appear in the sequence a Little above the base of each cyclothem, at the presumed location of the local flooding surface (LFS). They therefore originated in response to seafloor sediment starvation during transgression, and not from ice sheet melting, biogenic scavenging or geomagnetic intensity changes, as has been suggested previously for Be-10 spikes in some deep-sea or continental margin sequences. (C) 1998 Elsevier Science B.V. All rights reserved."
"95",75440,"2005.3002","Development of automatic control and monitoring system of geotextiles-laying vessel used in the Changjiang River","Geotextiles-Laying vessel is an engineering vessel used in the project of protecting bank or to construct route in the Changjiang River. In the development of Geotextiles-Laying vessel for Changiiang River sea-route Bureau of Ministry of Mommunications, an automatic control and monitoring system real time of Geotextiles-Laying vessel developed based on the function requirement is presented in this paper. To realize entirely automatic operate in Geotextiles-Laying construction process, GPS, Fieldbus and intelligent control technology are used in the system. With GPS positioning and 3d graphics display to realize remote monitoring of Geotextiles-Laying construction process real time based on the industry network. With the use of intelligent control technology to realize full automatic operation of it. The construction quality and efficiency are all raised greatly. Operator working intensity is weakened greatly. The automatic level of Geotextiles-Laying ship is raised. This paper has the reference value to {[}he development of control and monitoring system of other engineering vessels."
"96",338697,"2015.13854","The Role of Rare Earth Supply Risk in Low-Carbon Technology Innovation","Considering the quest for alternative energy and transportation modes and their importance for sustainable growth, this chapter examines to what extent the supply risk of rare earths poses a barrier to the increased adoption of low-carbon technologies. Using secondary data collected on offshore wind turbines and electrically powered vehicles, the analysis allows a determination of actual quantities of rare earths used within their generators, electric motors, and batteries. The results of this chapter disprove the widespread allegation that availability risk impedes the deployment of offshore wind. Contrary to this, a potential supply shortage would disrupt further development of the automotive industry and its electrification. Uncertainty about volatile prices and the threat of supply shortages induce manufacturers to shift from superior rare earth-intensive topologies, ultimately rendering innovation in these economically nonviable. Â© 2016 Elsevier Inc. All rights reserved."
"97",250749,"2022.7111","Engineering coastal structures to centrally embrace biodiversity","Global environmental factors (e.g., extreme weather, climate action failure, natural disasters, human environmental damage) increasingly threaten coastal com-munities. Shorelines are often hardened (seawalls, bulkheads) to prevent flooding and erosion and protect coastal communities. However, hardened shorelines lead to environmental degradation and biodiversity loss. Developmental pressures that are growing in scale, scope, and complexity necessitate the development of sustainable solutions to work with, rather than against, nature. Such nature-based solutions (NBS) provide protection and improve environmental quality and enhance biodiversity. To further this pressing need into action, the US Army Corps of Engineers (USACE) began the Engineering With Nature (EWN) initiative to balance economic, environmental, and social benefits through collaboration with partners and stakeholders. This work shows how engineering practice can be advanced through structured decision-making and landscape architecture renderings that include ecological sciences and NBS into an integrated approach for enhancing biodiversity in coastal marine environments. This integrated approach can be applied when designing new infrastructure projects or modifying or repairing existing infrastructure. To help communicate designs incorporating NBS, drawings, and renderings showcasing EWN concepts can aid decision-making. Our experiences with implementing EWN in practice have revealed that involving landscape architects can play a crucial role in successful collaboration and lead to solutions that protect coastal communities while preserving or enhancing biodiversity."
