sysrev_id	analysis_id	duplicate_id	title	abstract	keywords	year	coder_1	coder_2	oro_branch.Mitigation	oro_branch.Nature	oro_branch.Societal	oro_any.M_Renewables	oro_any.M_Increase_efficiency	oro_any.M_CO2_removal_or_storage	oro_any.N_Human_assisted_evolution	oro_any.N_Protection	oro_any.N_Restoration	oro_any.SA_Built_infrastructure_and_technology	oro_any.SA_Socioinstitutional	biodiversity_metric	restoration	safe_fish	safe_space	oro_development_stage.Design__observeconceptpreliminary_testingside_effects	oro_development_stage.Evaluating_future_placementupscaling_potential	oro_development_stage.Implemented_continued_assessment	climate_threat.Temperature	climate_threat.Acidification	climate_threat.SLR	climate_threat.Extreme_weather	climate_threat.General_CC	climate_threat.Other	data_type.Primary	data_type.Secondary	climate_mitigation	adapt_to_threat.Human	adapt_to_threat.Natural	adapt_to_threat.Both	impact_any	oro_interaction	method_type.Experimental_exsitu	method_type.Experimental_insitu	method_type.Expert_opinion	method_type.Method_or_technology_development	method_type.Observational	method_type.Mathematical_predictionsimulation	method_type.Social_primary	m_co2_removal.Bioenergy	m_co2_removal.Openocean_PP	m_co2_removal.Macroalgae_kelp_cultivation	m_co2_removal.Microalgae_cultivation	m_co2_removal.Weathering_and_alkinalization	m_co2_removal.Coastal_blue_carbon_ecosystems	m_co2_removal.Other	m_co2_ocean_storage.Inorganic	m_co2_ocean_storage.Organic	m_co2_ocean_storage.Deep_sediments	ecosystem_type.Salt_marsh	ecosystem_type.Mangrove	ecosystem_type.Wetland__other	ecosystem_type.Oyster_reef	ecosystem_type.Coral_reef	ecosystem_type.Macroalgae	ecosystem_type.Seagrass	ecosystem_type.Other	economic_sector.Aquaculture	economic_sector.Coastal_development	economic_sector.Fisheries	economic_sector.Livelihood	economic_sector.Other	economic_sector.Port_infrastructure	economic_sector.Renewable_energy	economic_sector.Seabed_miningoil__gas	economic_sector.Shipping	economic_sector.Tourism__Recreation	impact_nature	impact_ncp.Regulating	impact_ncp.Material	impact_ncp.Nonmaterial	impact_ncp.Any	techological_scalability	technological_readiness	lead_time	duration	robustness	cost	enabling_factors	governability	marine_system.land	marine_system.coastal ocean	marine_system.open-ocean	marine_system.deep-ocean	Forecast	data_scale_spatial.Small	data_scale_spatial.Local	data_scale_spatial.Regional	data_scale_spatial.Large	data_scale_spatial.Global	scientific_discipline.Chemistry	scientific_discipline.Biogeochemistry	scientific_discipline.Biology	scientific_discipline.Economics	scientific_discipline.Engineering	scientific_discipline.Ecology	scientific_discipline.Fisheries	scientific_discipline.Physical_science	scientific_discipline.Political_science	scientific_discipline.Science__tech__other	scientific_discipline.Social_science__other	scientific_discipline.Other
91759702	47284	2011.1833	Geochemical evaluation of CO2 injection into storage reservoirs based on case-studies in The Netherlands	Over the past few years several geochemical evaluations of CO2 storage in Dutch potential reservoirs are carried out, including predictions of the short-and long-term impact of CO2 on the reservoir using geochemical modelling. The initial mineralogy of the reservoir is frequently obtained from core analysis and is then used to compute the formation water composition. In this paper geochemical modelling with TOUGHREACT is used to predict and compare the short-and long-term geochemical impact of CO2 injection into three reservoirs. The mineralogical composition of these reservoirs is an assemblage based on commonly observed minerals from the Buntsandstein and Rotliegend formations. These formations contain potential onshore and offshore CO2 storage locations in the Netherlands. The results predict drying out and salt precipitation in the near-well area, due to water evaporation by the injected dry CO2. Several mineral transformations are predicted, dominated by the transformation of albite into dawsonite, thereby fixing CO2. Due to the relatively low density of dawsonite, the porosity significantly decreases, which can lead to a pore pressure increase. Disabling of dawsonite precipitation in the simulations, thereby taking into account the ongoing debate on dawsonite stability, only shows a small increase of the porosity. Future (experimental) work should be focused on dawsonite occurrence for accurate predictions of the long-term reservoir integrity. (C) 2011 Published by Elsevier Ltd.	co2 storage; geochemistry; geochemical modelling; dawsonite; ccs	2011	all_combined	NA	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
91759704	46855	2019.3728	Wind energy potential analysis using Sentinel-1 satellite: A review and a case study on Mediterranean islands	A method for assessing and mapping the wind energy potential of near- and off-shore areas by means of multi sensor satellites (i.e. the recently launched Sentinel 1) is shown in this paper and applied to a case study area in the north-west coast of the Sicily island. The presented method aims at i) preliminary identifying the best sites for wind turbine generators installation and/or ii) estimating the average wind potential in small areas (e.g. archipelagos) for energy planning purposes. Firstly, a detailed literature review of existing techniques for wind speed estimation has been carried out, considering the most traditional methods (e.g. meteorological masts), remote sensing techniques and including a thorough review on the use of Synthetic Aperture Radar (SAR) methods integrated with Geophysical Model Functions (GMFs) for wind speed retrieval. This review enables to identify CMOD5 (C Geophysical model function 5) as the best performing GMF overcoming the CMOD4 accuracy issues in high wind speed conditions. Thus, the method has been detailly described and showcased through the analysis of the case study. SAR images from the Sentinel 1 satellite have been processed by means of the Sentinel Application Platform (SNAP) software. Afterwards, the wind speed and direction have been mapped through a Geographic Information System software. Lastly, the mean wind climate has been extrapolated for a specific Region Of Interest by the Environment for Visualizing Images (ENVI) 4.8 software. Consequentially, six hot spots characterized by high-energy potential have been identified as possible sites for possible installations of wind turbine generators.	wind energy potential assessment; sentinel 1 sar images; envi software; snap software; wind speed retrieval	2019	all_combined	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
91759705	352	2013.21	Building with Nature: in search of resilient storm surge protection strategies	Low-lying, densely populated coastal areas worldwide are under threat, requiring coastal managers to develop new strategies to cope with land subsidence, sea-level rise and the increasing risk of storm-surge-induced floods. Traditional engineering approaches optimizing for safety are often suboptimal with respect to other functions and are neither resilient nor sustainable. Densely populated deltas in particular need more resilient solutions that are robust, sustainable, adaptable, multifunctional and yet economically feasible. Innovative concepts such as `Building with Nature' provide a basis for coastal protection strategies that are able to follow gradual changes in climate and other environmental conditions, while maintaining flood safety, ecological values and socio-economic functions. This paper presents a conceptual framework for Building with Nature that is used to evaluate coastal protection strategies, based on a case study of the Holland coast in the Netherlands. The added value and the limitations of these strategies are discussed.	storm surge protection; coastal maintenance; building with nature; ecosystem services; adaptive management; sea-level rise	2013	all_combined	NA	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91759710	13531	2021.1847	The coral conservation crisis: interacting local and global stressors reduce reef resiliency and create challenges for conservation solutions	Coral reefs are one of the most productive and biodiverse ecosystems in the world. Humans rely on these coral reef ecosystems to provide significant ecological and economic resources; however, coral reefs are threatened by numerous local and global anthropogenic factors that cause significant environmental change. The interactions of these local and global human impacts may increase the rate of coral reef degradation. For example, there are many local influences (i.e., sedimentation and submarine groundwater discharge) that may exacerbate coral bleaching and mortality. Therefore, researchers and resource managers cannot limit their narratives and actions to mitigating a sole stressor. With the continued increase in greenhouse gas emissions, management strategies and restoration techniques need to account for the scale at which environmental change occurs. This review aims to outline the various local and global anthropogenic stressors threatening reef resiliency and address the recent disagreements surrounding present-day conservation practices. Unfortunately, there is no one solution to preserve and restore all coral reefs. Each coral reef region is challenged by numerous interactive stressors that affect its ecosystem response, recovery, and services in various ways. This review discusses, while global reef degradation occurs, local solutions should be implemented to efficiently protect the coral reef ecosystem services that are valuable to marine and terrestrial environments.	coral reefs; environmental change; ocean warming; ocean acidification; human impacts	2021	all_combined	NA	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91759712	260099	2017.1649	Managing for No Net Loss of Ecological Services: An Approach for Quantifying Loss of Coastal Wetlands due to Sea Level Rise	Sea level rise has the potential to substantially alter the extent and nature of coastal wetlands and the critical ecological services they provide. In making choices about how to respond to rising sea level, planners are challenged with weighing easily quantified risks (e.g., loss of property value due to inundation) against those that are more difficult to quantify (e.g., loss of primary production or carbon sequestration services provided by wetlands due to inundation). Our goal was to develop a cost-effective, appropriately-scaled, model-based approach that allows planners to predict, under various sea level rise and response scenarios, the economic cost of wetland lossâ€”with the estimates proxied by the costs of future restoration required to maintain the existing level of wetland habitat services. Our approach applies the Sea Level Affecting Marshes Model to predict changes in wetland habitats over the next century, and then applies Habitat Equivalency Analysis to predict the cost of restoration projects required to maintain ecological services at their present, pre-sea level rise level. We demonstrate the application of this approach in the Delaware Bay estuary and in the Indian River Lagoon (Florida), and discuss how this approach can support future coastal decision-making. Â© 2016, Springer Science+Business Media New York.	carbon;  cost benefit analysis;  cost effectiveness;  costs;  decision making;  ecology;  ecosystems;  floods;  forecasting;  planning;  restoration;  wetlands, adaptation;  carbon sequestration;  delaware bay estuary;  ecological services;  habitat change;  habitat equivalency analysis;  model based approach;  sea level rise, sea level, carbon sequestration;  coastal wetland;  economic analysis;  ecosystem service;  future prospect;  habitat management;  habitat restoration;  primary production;  sea level change, decision making;  delaware;  estuary;  florida;  habitat;  lagoon;  marsh;  model;  sea level rise;  environmental protection;  risk assessment;  river;  theoretical model;  wetland, delaware bay;  florida [united states];  indian river [florida];  united states, sea water, conservation of natural resources;  delaware;  estuaries;  florida;  models, theoretical;  risk assessment;  rivers;  seawater;  wetlands	2017	all_combined	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
91759715	284568	2022.5546	A Technical Assessment of Offshore Wind Energy in Mexico: A Case Study in Tehuantepec Gulf	The growing energy demand has increased the consumption of hydrocarbons in developing countries such as Mexico, which has contributed to accelerating global warming. Although Mexico has suitable offshore wind energy harvesting sites, technical assessments to identify technologies to be placed in specific locations are scarce. In Mexico, offshore wind resources are found in depths larger than 50 m. There, floating platforms are convenient for harnessing wind energy. This work presents a technical evaluation of offshore wind energy in one of the regions with a higher availability of wind resources on the Mexican coasts, the Tehuantepec Gulf, in the Pacific Ocean. First, a specific location is chosen to evaluate its maritime conditions and theoretical wind energy potential. Next, the performance of a floating offshore wind turbine platform has been investigated numerically using potential flow simulations. The motions of the platform were analyzed for different drafts when subjected to different environmental conditions in the evaluated region. These conditions include wave and wind scenarios with the highest probability of occurrence and the most extreme ones. From the evaluation of the platform dynamics in these scenarios, it was possible to identify the general working conditions of the platform. Results showed that the proposed FOWT could be suitable to be deployed in the region of interest for the most probable environmental conditions, presenting a possible energy production within 3â€“4 MW, approximately. However, motion stabilization should be required when subjected to extreme environmental conditions as the structure could significantly increase its surge and pitch motions. The simplified approach employed in this work can help perform the following steps in technical or practical resource assessments of wind energy in other places in Mexico or similar developing regions. Â© 2022 by the authors. Licensee MDPI, Basel, Switzerland.	developing countries;  energy harvesting;  global warming;  image segmentation;  offshore oil well production, condition;  environmental conditions;  fowt;  me-xico;  mexican pacific;  off-shore wind energy;  specific location;  technical assessment;  tehuantepec gulfs;  tehuantepec isthmus, wind power	2022	all_combined	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
91759717	5281	2022.758	Collaboration a solution for small island developing states to address food security and economic development in the face of climate change	Collaboration and cooperation between and across countries, communities, and individuals is critical for the capacity of social-ecological systems (SES) to respond to climate change. In Solomon Islands, the tuna fisheries' SES provides food security, income, employment, and contributes significantly to the nation's economy. However, being at the frontline of climate change impacts, the fisheries' SES is under threat, and these impacts will compound existing challenges. We explore Solomon Islands' tuna fisheries' SES resilience and vulnerability with a focus on examining efforts towards coordination, cooperation, and collaboration within the fisheries and governance framework. The research reveals a `Pacific-way' of building resilience through multiple scales of collaborative and cooperative governance. Regional level collaborative forums such as the Parties to the Nauru Agreement, national fisheries programmes setting up coordination and cooperative networks, and local cooperative and coordination efforts that carry out multiple functions also build tuna fisheries' SES resilience to climate change. Western technical and top-down approaches translate into social resilience when coupled with education and outreach and leveraged upon existing grass-roots collaborative and cooperative networks. These cross-scale linkages of collaboration and adaptation strategies form resilience across multiple scales of governance. However, it is important to have a deliberate multi-scalar climate change adaptation framework.	climate change; social-ecological systems; solomon islands; vulnerability; resilience	2022	all_combined	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91759720	227830	2018.15050	Development and application of a simulator for offshore wind turbine blades installation	In an offshore environment, offshore wind energy resources are more available and stable, but the investment cost is much higher than that of onshore wind. The installation cost is a crucial factor of the investment. With the increasing number of planned and approved offshore wind farms, offshore wind turbine installation and relevant operations have received tremendous attention. Therefore, expediting the turbine-structure mating operations through a higher level of automation in offshore wind turbine installations may provide important economic benefits. To achieve a higher automation level and reduce the weather waiting time during the installation of offshore wind turbines, a flexible simulation-verification framework with high fidelity is needed. However, state-of-the-art wind turbine numerical analysis code is neither convenient nor open enough for applications concerning the design and verification of control algorithms. MATLAB/Simulink is among the most widely utilized numerical platforms by control engineers and researchers. This paper describes the development of a modularized blade installation simulation toolbox for the purpose of control design in MATLAB/Simulink. The toolbox can be used to simulate several blade installation configurations, both onshore and offshore. The paper presents the key features and equations of the different modules, exemplified by a single blade installation operation. Code-to-code verification results are presented and discussed with both quasi-steady wind and three-dimensional turbulent wind field.	offshore installation; blade installation; simulation model; matlab (r) and simulink (r)	2018	all_combined	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
91759722	262170	2016.3166	THE ROLE OF WETLANDS FOR MITIGATING ECONOMIC DAMAGE FROM HURRICANES	Coastal communities along the United States coast often experience significant economic damage resulting from the impacts of tropical storms and hurricanes. Research suggests that certain factors that affect economic damages are increasing the vulnerability of coastal communities. Population growth, which increases vulnerability by placing valuable lives and assets in the path of storms, is expected to increase. Climate change has the potential to cause more frequent and intense storms, and coastal wetland loss is contributing to the vulnerability of coastal populations. Wetlands conservation and restoration is often advocated for as a means of reducing the impacts of coastal storms. The relationship between wetlands and storm surge energy is understood relatively well in physical terms, but very little economic analysis has been conducted to estimate the degree to which wetlands reduce economic impacts. Using factor analysis, the relationships among coastal populations, wetlands, storm intensity, and economic damage are explored. The factor analysis suggests that wetland presence is associated with a reduction in economic damages from coastal storms. Factor score analysis suggests that the proportion of damage explained by wetland presence is smaller for more intense storms. These results are consistent with those found in the physical science literature and have potentially large consequences for how wetlands are used in risk reduction. Â© 2016 American Water Resources Association	climate change;  economic analysis;  factor analysis;  floods;  hurricanes;  multivariant analysis;  population statistics;  storms;  wetlands, coastal communities;  coastal population;  coastal wetlands;  economic damages;  economic impacts;  physical science;  population growth;  storm surges, economic and social effects, climate change;  coastal wetland;  economic impact;  factor analysis;  habitat conservation;  hurricane;  mitigation;  physical science;  population growth;  storm surge;  vulnerability;  wetland;  wetland management, united states	2016	all_combined	NA	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
91763096	243942	2021.16110	Consequences of terminating mangrove's protection in Brazil	The Brazilian government agenda for downgrading and degazettement of protected ecosystems has seen an unprecedented move with the revocation of the mangrove's protection act in the country. As the second largest country in mangrove extent, with over 11,000 km2 of forests that have been conserved for decades, mangroves may now be open for unsustainable economic development. Shrimp aquaculture and urban development are likely the highest threats to mangrove forests in Brazil. When built over mangrove land, shrimp ponds release greenhouse gases at a rate up to 10-fold larger than cattle pasture conversion on dryland forests. In a scenario of low rates of mangrove loss of 0.1\% per year (2-fold current rates), emissions from land use would be close to 1.6 Tg CO2e per year, which is equivalent to 0.01\% of emissions from deforestation in the Amazon over an area 1500 times smaller. Urban development and removal of mangroves to human infrastructure also have strong negative effects on pollutant retention, which could further decrease water quality and increase coastal vulnerability near urban centers. The loss of mangroves have also expected negative effects on food provision, which allied to other key ecosystem services provided by mangroves, will be key to a sustainable ocean under a changing climate during the next century. <comment>Superscript/Subscript Available</comment> ABSTRACT The Brazilian government agenda for downgrading and degazettement of protected ecosystems has seen an unprecedented move with the revocation of the mangrove's protection act in the country. As the second largest country in mangrove extent, with over 11,000 km2 of forests that have been conserved for decades, mangroves may now be open for unsustainable economic development. Shrimp aquaculture and urban development are likely the highest threats to mangrove forests in Brazil. When built over mangrove land, shrimp ponds release greenhouse gases at a rate up to 10-fold larger than cattle pasture conversion on dryland forests. In a scenario of low rates of mangrove loss of 0.1\% per year (2-fold current rates), emissions from land use would be close to 1.6 Tg CO2e per year, which is equivalent to 0.01\% of emissions from deforestation in the Amazon over an area 1500 times smaller. Urban development and removal of mangroves to human infrastructure also have strong negative effects on pollutant retention, which could further decrease water quality and increase coastal vulnerability near urban centers. The loss of mangroves have also expected negative effects on food provision, which allied to other key ecosystem services provided by mangroves, will be key to a sustainable ocean under a changing climate during the next century.	marine policy; conservation; blue carbon; climate change	2021	Laurent	NA	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
