Article ID,Article URL,Title,Journal,Authors,Abstract,predict(148489:Include)
91759838,https://sysrev.com/p/121334/article/91759838,An analysis of conifer experiments in Britain to identify productive alternatives to Sitka spruce,FORESTRY,"Stokes, Victoria J.; Jinks, Richards; Kerr, Gary","As the climate changes there is a need to reduce the reliance on Sitka spruce (Picea sitchensis (Bong) Carr.) in upland British forestry and increase species diversity to lower the risk of damage or loss of production due to biotic or abiotic events. An analysis of relevant species trials was carried out to assess the productivity of potential alternative conifer species on upland site types in Britain. Data from 87 forest experiments planted between 1929 and 1995 were analysed to compare long-term performance of 52 species with that of Sitka spruce under the same conditions and site type. Sites were broadly categorized using soil and climatic factors, which were used as primary factors in models predicting General Yield Class (GYC, the maximum mean annual increment in m(3) ha(-1) year(-1)) of the potential alternative species and of Sitka spruce. No species had significantly higher GYC estimates than Sitka spruce, but grand fir (Abies grandis (Douglas ex D. Don) Lindl.), noble fir (Abies procera (Rehder)), western hemlock (Tsuga heterophylla (Raf.) Sarg.), Lutz's spruce (Picea x lutzii (Little)), maritime pine (Pinus pinaster (Aiton)), Lawson cypress (Chamaecyparis lawsoniana (A. Murray bis) Parl.), Scots pine (Pinus sylvestris (L.)), Douglas-fir (Pseudotsuga menziesii (Mirb.) Franco) and western red cedar (Thuja plicata (Donn ex D.Don)) all had GYC estimates which were not significantly lower than that of Sitka spruce under certain soil and climate conditions. A further 26 species, particularly Abies species, had GYC within 3 m(3) ha(-1) year(-1) of Sitka spruce but were present on too few sites for inclusion in statistical models. The results of the analysis provide objective evidence for the planting of a wider range of species where Sitka spruce may currently be first choice. In the absence of any major pest or disease affecting Sitka spruce, it is still a good choice for many upland sites, however, a wider range of options with equivalent productivity exist, allowing forest managers to diversify and reduce the risk of damage or loss of production due to biotic or abiotic events.",0.273
91759839,https://sysrev.com/p/121334/article/91759839,Palagonitization of Basalt Glass in the Flanks of Mid-Ocean Ridges: Implications for the Bioenergetics of Oceanic Intracrustal Ecosystems,ASTROBIOLOGY,"Tuerke, Andreas; Nakamura, Kentaro; Bach, Wolfgang","When basalt is exposed to oxygenated aqueous solutions, rims of palagonite form along fractures at the expense of glass. We employed electron microprobe and laser ablation inductively coupled plasma mass spectrometry (LA-ICP-MS) analyses of fresh glass and adjacent palagonite crusts to determine the geochemical changes involved in palagonite formation. Samples were retrieved from drill cores taken in the North Pond Area, located on the western flank of the Mid-Atlantic Ridge at 22 degrees 45N and 46 degrees 05W. We also analyzed whole rock powders to determine the overall crust-seawater exchange in a young ridge flank. Radioactive elements are enriched in palagonite relative to fresh glass, reaching concentrations where radiolytic production of molecular hydrogen (H-2) may be a significant energy source. Based on these results, we hypothesize that microbial ecosystems in ridge flank habitats undergo a transition in the principal energy carrier, fueling carbon fixation from Fe oxidation in very young crust to H-2 consumption in older crust. Unless the H-2 is swept away by rapid fluid flow (i.e., in young flanks), it may easily accumulate to levels high enough to support chemolithoautotrophic life. In older flanks, crustal sealing and sediment accumulation have slowed down seawater circulation, and the significance of radiolytically produced H-2 for catalytic energy supply is expected to increase greatly. Similar habitats on other planetary surfaces are theoretically possible, as accumulation of radiolytically produced hydrogen merely requires the presence of H2O molecules and a porous medium, from which the hydrogen is not lost.",0.045
91759840,https://sysrev.com/p/121334/article/91759840,Modelling of hydrate formation kinetics: State-of-the-art and future directions,CHEMICAL ENGINEERING SCIENCE,"Ribeiro, Jr., Claudio P.; Lage, Paulo L. C.","Clathrate hydrates have drawn considerable attention in the last few years due to a variety of possible applications, including transportation and storage of natural gas and carbon dioxide sequestration in the ocean. These applications require the development of effective hydrate formation reactors, which, in turn, asks for a comprehensive understanding of hydrate formation kinetics. Contrary to hydrate thermodynamics, hydrate kinetics are still poorly understood. In the present contribution, a critical review of the literature on hydrate kinetics is provided, with special emphasis upon modelling efforts, essential to the design of any reactor. The main features of the models available in the literature for hydrate nucleation and growth are discussed, together with their limitations. In addition, suggestions for further developments are presented. (C) 2008 Elsevier Ltd. All rights reserved.",0.066
91759841,https://sysrev.com/p/121334/article/91759841,"Organic matter pools, C turnover and meiofaunal biodiversity in the sediments of the western Spitsbergen deep continental margin, Svalbard Archipelago",DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,"Pusceddu, A.; Carugati, L.; Gambi, C.; Mienert, J.; Petani, B.; Sanchez-Vidal, A.; Canals, M.; Heussner, S.; Danovaro, R.","We investigated organic matter (OM) quantity, nutritional quality and degradation rates, as well as abundance and biodiversity of meiofauna and nematodes along the deep continental margin off Spitsbergen, in the Svalbard Archipelago. Sediment samples were collected in July 2010 and 2011 along a bathymetric gradient between 600 m and 2000 m depth, and total mass flux measured at the same depths from July 2010 to July 2011. In both sampling periods sedimentary OM contents and C degradation rates increased significantly with water depth, whereas OM nutritional quality was generally higher at shallower depths, with the unique exception at 600 m depth in 2010. Meiofaunal abundance and biomass (largely dominated by nematodes) showed the highest values at intermediate depths (ca 1500 m) in both sampling periods. The richness of meiofaunal higher taxa and nematode species richness did not vary significantly with water depth in both sampling periods. We suggest here that patterns in OM quantity, C degradation rates, and meiofauna community composition in 2011 were likely influenced by the intensification of the warm West Spitsbergen Current (WSC). We hypothesize that the intensity of the WSC inflow to the Arctic Ocean could have an important role on benthic biodiversity and functioning of deep-sea Arctic ecosystems. (C) 2015 Elsevier Ltd. All rights reserved.",0.059
91759842,https://sysrev.com/p/121334/article/91759842,"Perceptions and local adaptation strategies to climate change of marine capture fishermen in Bengkulu Province, Indonesia",NA,"Mulyasari, G.; Irham; Waluyati, L. R.; Suryantini, A.","Adaptation is a key strategy to reduce the severe impacts of climate change on the fishery. Adaptation strategies are unlikely to be effective without an understanding of the fishermen's perception on climate change. This paper explores fishermen's knowledge on climate change perceptions and their climate change adaptation in response to the perceived impacts of climate change. A survey by interviewing randomly selected 90 marine capture fishermen was conducted in Bengkulu from March to June 2018. The results indicate that most fishermen understand climate change as a change of east and west monsoon that directly affect their fishing activities. In terms of climate change defined as a continuous change of temperature, humidity, and rainfall, most fishermen have no sufficient knowledge on climate change. The important adaptation strategies include diversification of household economic activities, augmenting of fishing gear, change the fishing ground, mobilization of family members to work, and fishing time adjustment.",0.961
91759843,https://sysrev.com/p/121334/article/91759843,Rethinking the design of resilience and adaptation indicators supporting coastal communities,JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,"Keenan, Jesse M.; Maxwell, Keely","As resilience and adaptation considerations become mainstreamed into public policy, there is an overarching desire to measure and quantify metrics and indicators that seek to evaluate the efficiency, effectiveness, and justness associated with outcomes of such processes. While much research has sought to develop specific indicators that may serve as proxies for these considerations, less research has focused on those normative aspects of indicator design that support a variety of goals associated with the accuracy, reproducibility, proxy value and multi-stakeholder translation of indicators, among various other goals and values. This perspective article sets forth a range of potential considerations that may be useful for those who seek to design and develop novel resilience and adaptation indicators ({''}RAIs{''}). These considerations are explored through a range of hypothetical examples that may be applicable to coastal communities that seek to address the practical challenges facing the design, execution, management and modification of RAIs.",0.338
91759844,https://sysrev.com/p/121334/article/91759844,A Wireless Sensors Network System for Local Multipoint Storm Surge Measurements,MARINE TECHNOLOGY SOCIETY JOURNAL,"Chintalapati, Sunil; Subramanian, Chelakara S.","Real-time data of storm surge are much needed for developing effective prediction models and nowcasting of impending hazard potential. The crucial aspect of monitoring and transmitting information for extreme weather conditions in near real time is vitally important and would benefit from accurate, robust, and relatively inexpensive wireless sensing network systems. This article presents a detailed overview of the design, operation modes, system performance, and field testing of a prototype wireless sensors network (WSN) system for local multipoint storm surge measurements. Key differentiators for the prototype WSN system when compared to the existing infrastructure for monitoring water levels used by National Oceanic and Atmospheric Administration are (1) real-time data transmission, (2) ultra low cost, and (3) power-efficient system. The WSN system offers reliable field measurement employing single or multiple sensors and with features to upload data to either a local laptop or to the cloud for easy concurrent access to data for users located in any part of the world.",0.547
91759845,https://sysrev.com/p/121334/article/91759845,"Recruitment, growth and production of giant scallops (Placopecten magellanicus) along an environmental gradient in Baie des Chaleurs, eastern Canada",MARINE BIOLOGY,"Claereboudt, MR; Himmelman, JH","We measured population structure, growth and production of four beds of the giant scallop Placopecten magellanicus (Gmelin, 1791) in Bale des Chaleurs, southwestern Gulf of St. Lawrence, Canada in July 1992. Differences in the relative strength of the younger cohorts in each of the four beds, indicated marked differences in recruitment and/or survival in individual years over distances of 10 to 40 km. Part of this variability appeared to be related to environmental conditions prevailing during and after spawning. The growth rate of small individuals (< 50 mm) was correlated with the gradient of increased temperature and food availability going up the bay. In all beds, both total production and reproductive effort increased with increasing age and then leveled off. Somatic production reached a maximum after 7 to 10 yr and then decreased for older scallops. Reproductive effort (percentage of production dedicated to reproduction) increased monotonically with age and, for any given age, followed the increase in temperature and food availability going from the mouth into Bale des Chaleurs. Marked differences in the contribution of different beds to the total reproductive output for Bale des Chaleurs are inferred from inter-bed differences in the lipid content of the oocytes, in the proportion of non-reproductive juveniles, and in individual reproductive output.",0.103
91759846,https://sysrev.com/p/121334/article/91759846,The meteorology of Gale crater as determined from rover environmental monitoring station observations and numerical modeling. Part I: Comparison of model simulations with observations,ICARUS,"Pla-Garcia, Jorge; Rafkin, Scot C. R.; Kahre, Melinda; Gomez-Elvira, Javier; Hamilton, Victoria E.; Navarro, Sara; Torres, Josefina; Marin, Mercedes; Vasavada, Ashwin R.","Air temperature, ground temperature, pressure, and wind speed and direction data obtained from the Rover Environmental Monitoring Station onboard the Mars Science Laboratory rover Curiosity are compared to data from the Mars Regional Atmospheric Modeling System. A full diurnal cycle at four different seasons (Ls 0, 90, 180 and 270) is investigated at the rover location within Gale crater, Mars. Model results are shown to be in good agreement with observations when considering the uncertainties in the observational data set. The good agreement provides justification for utilizing the model results to investigate the broader meteorological environment of the Gale crater region, which is described in the second, companion paper. (C) 2016 Elsevier Inc. All rights reserved.",0.043
91759847,https://sysrev.com/p/121334/article/91759847,"Mixed siliciclastic-carbonate shelf sedimentation-Lower Devonian sequences of the SW Anti-Atlas, Morocco",SEDIMENTARY GEOLOGY,"Lubeseder, Stefan; Redfern, Jonathan; Boutib, Lahcen","In the south-western Anti-Atlas of Morocco (Dra Plain), a continuous exposure of Lower Devonian sedimentary successions more than 400 km long provides an example of mixed siliciclastic-carbonate shelf sequences. The carbonates were deposited adjacent and down-dip to large lobes of storm-dominated deltaic complexes during sea-level lowstands, and subsequently transgressed over the 200 m thick prograding siliciclastic wedges during sea-level rise, depositing limestone units between 5 and 20 m thick The deltaic lobes switched through time and caused alternating siliciclastic supply along the shoreline oblique-parallel transect. Condensed limestone successions formed in clastic sediment starved areas due to delta-complex abandonment. Down-gradient, in outer ramp environments, the direct juxtaposition of carbonate and siliciclastic lithofacies associations comprising rhythmic lime mudstones/marls and massive shelf sandstones, provides the opportunity for mutual interpretation of their mode of deposition and bathymetry. This lateral relationship suggests that significant amalgamation took place in falling stage systems tracts to produce laterally extensive shelf sandstone-sheets on the outer ramp. Two types of stacking patterns are observed in prograding siliciclastic wedges. A normal progradational shoreline pattern with well developed parasequence sets in the proximal ramp, and an abrupt-regressive succession in which the amalgamated shelf sandstones rest more or less directly on offshore siltstones in the distal ramp. In the latter case, the falling stage systems tract sandstones are overlain by a relatively thick cyclic alternation with brachiopod-rich storm-beds below a marked transgressive surface at the base of the capping transgressive limestones. The cyclic alternation is interpreted as lowstand systems tract deposits. Marked flooding surfaces on parasequence sets are Fe-enriched and contain abundant articulated brachiopods, indicating breaks in sedimentation and an overall deepening-upward facies from the underlying maximum regression and sequence boundary. These aggradational to retrogradational stacked lowstand systems tracts are thus rather `transgressive', not regressive in character, as is commonly described in sequence stratigraphic ramp models. (c) 2009 Elsevier B.V. All rights reserved.",0.041
91759848,https://sysrev.com/p/121334/article/91759848,Sediment accumulation rates and particle mixing at northwestern Pacific seamounts,JOURNAL OF MARINE SYSTEMS,"Ota, Yuki; Suzumura, Masahiro; Tsukasaki, Ayumi; Suzuki, Atsushi; Seike, Koji; Minatoya, Jumpei","Cobalt-rich ferromanganese crusts are present on seamount summits throughout the northwestern Pacific at water depths of approximately 1000 to 2500 m, where they are often associated with unconsolidated sediments. Sedimentation rates at the summits of seamounts calculated from ages C-14 were 0.61 to 2.05 cm kyr(-1), higher than those of the surrounding abyssal plain. Sediments at seamount summits consist almost entirely of carbonate, which may contribute to higher sedimentation rates at summits than at seamount feet, which are below the carbonate compensation depth. The shallowest mixing layer depth and the smallest particle mixing coefficient (estimated from Pb-210 data) at the summit areas than at the foot of seamounts; suggest a weak bioturbation activity in the peaks. The difference in bottom-water dissolved oxygen and particulate organic matter concentrations between the summits and feet of the seamounts in the northwestern Pacific may contribute to this difference in bioturbation activity.",0.203
91759849,https://sysrev.com/p/121334/article/91759849,"A globally deployable strategy for co-development of adaptation preferences to sea-level rise: the public participation case of Santos, Brazil",NATURAL HAZARDS,"Marengo, Jose A.; Nunes, Luci H.; Souza, Celia R. G.; Harari, Joseph; Muller-Karger, Frank; Greco, Roberto; Hosokawa, Eduardo K.; Tabuchi, Ernesto K.; Merrill, Samuel B.; Reynolds, Catherine J.; Pelling, Mark; Alves, Lincoln M.; Aragao, Luiz E.; Chou, Sin C.; Moreira, Fabiano; Paterson, Shona; Lockman, Jonathan T.; Gray, Alexander G.","Sea-level rise (SLR) poses a range of threats to natural and built environments in coastal zones around the world. Assessment of the risks due to exposure and sensitivity of coastal communities to coastal flooding is essential for informed decision-making. Strategies for public understanding and awareness of the tangible effects of climate change are fundamental in developing policy options. A multidisciplinary, multinational team of natural and social scientists from the USA, the UK, and Brazil developed the METROPOLE Project to evaluate how local governments may decide between adaptation options associated with SLR projections. METROPOLE developed a participatory approach in which public actors engage fully in defining the research problem and evaluating outcomes. Using a case study of the city of Santos, in Brazil, METROPOLE developed a method for evaluating risks jointly with the community, comparing `no-action' to `adaptation' scenarios. At the core of the analysis are estimates of economic costs of the impact of floods on urban real estate under SLR projections through 2050 and 2100. Results helped identify broad preferences and orientations in adaptation planning, which the community, including the Santos municipal government, co-developed in a joint effort with natural and social scientists.",0.956
91759850,https://sysrev.com/p/121334/article/91759850,Comparison of energy-efficient configurations of direct-contact membrane distillation for brackish water desalination,DESALINATION AND WATER TREATMENT,"Ali, Emad; Orfi, Jamel; Najib, Abdullah; Saleh, Jehad","Membrane distillation (MD) uses thermal energy to purify brackish and seawater. The MD-required specific energy is almost ten folds of that required by the conventional thermal and membrane desalination processes. Herein, the performance of the direct-contact membrane distillation (DCMD) unit for the desalination of brackish water was empirically evaluated. The recovery ratio and the thermal efficiency of the unit were found to be very low compared with conventional desalination processes. Different configurations designed to maximize the process performance were thus proposed and investigated theoretically. The investigation involved simulations using a validated DCMD model. The configuration based on permeate-heat recovery offered the maximal gain output ratio (GOR) of up to five when an MD system with a large surface area of 10 m(2) was used. On the other hand, the configuration based on brine recycling outperformed that based on permeate recovery when the surface area of the MD system was less than 6 m(2). Although the cascade configuration with permeate recovery produced the highest GOR, this design suffers from a greater specific capital investment due to the larger number of MD units.",0.157
91759851,https://sysrev.com/p/121334/article/91759851,Three Control Strategies to Improve the Microgrid Transient Dynamic Response During Isolated Mode: A Comparative Study,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,"Kamel, Rashad M.; Chaouachi, Aymen; Nagasaka, Ken","The necessity to solve global warming problems by reducing CO2 emission in the electricity generation field had led to increasing interest in microgrids (MGs), particularly those containing the renewable sources such as solar and wind generation. Wind speed fluctuations cause high variations in the output power of a wind turbine which cause fluctuations in frequency and voltage of the MG during islanding mode and originate stability problems. In this paper, three techniques are proposed for solving and reducing the consequences of this problem. In the first technique, we develop a new fuzzy logic pitch angle controller. In the second technique, we design an energy-storage ultracapacitor which directly smoothes the output power of the wind turbine and enhances the performance of the MG during the islanding mode. In the third technique, storage batteries are used to support the MG in the islanding mode.",0.520
91759852,https://sysrev.com/p/121334/article/91759852,Combining an Ecological Experiment and a Genome Scan Show Idiosyncratic Responses to Salinity Stress in Local Populations of a Seaweed,FRONTIERS IN MARINE SCIENCE,"Kinnby, Alexandra; Jonsson, Per R.; Ortega-Martinez, Olga; Topel, Mats; Pavia, Henrik; Pereyra, Ricardo T.; Johannesson, Kerstin","Climate change-related effects threaten species worldwide; within-species populations may react differently to climate-induced stress due to local adaptation and partial isolation, particularly in areas with steep environmental gradients. Populations of the marine foundation seaweed Fucus vesiculosus are established over a steep salinity gradient at the entrance of the brackish water in the Baltic Sea (NE Atlantic). First, we analyzed the genetic differentiation among populations using thousands of genetic markers. Second, we measured the physiological tolerance to reduced salinity, a predicted effect of climate change in the study area, by measuring growth, phlorotannin (defense compounds) content, and maximum photochemical yield in tissue of the same individuals exposed to both current and projected future salinities. Our results show that despite short geographic distances (max 100 km), most populations were genetically well separated. Furthermore, populations responded very differently to a salinity decrease of four practical salinity units (psu) corresponding to projected future salinity. At the high salinity end of the gradient, some populations maintained growth at the cost of reduced phlorotannin production. However, at the low salinity end, mortality increased and growth was strongly reduced in one population, while a second population from similar salinity instead maintained growth and phlorotannin production. Among genetic markers that appeared as outliers (showing more genetic differentiation than the majority of loci), we found that four were associated with genes that were potential candidates for being under selection. One of these, a calcium-binding protein gene, also showed a significant genotype-phenotype relationship in the population where this genetic marker was variable. We concluded that local selection pressure, genetic affinity, and possibly also population history could explain the very different responses to reduced salinity among these populations, despite being from the same geographic area. Our results highlight the importance of local perspective in the management of species.",0.055
91759853,https://sysrev.com/p/121334/article/91759853,A hyperaccumulation pathway to hierarchically porous carbon nanosheets from halophyte biomass for wastewater remediation,SUSTAINABLE MATERIALS AND TECHNOLOGIES,"Mahto, Ashesh; Singh, Ankit; Aruchamy, Kanakaraj; Maraddi, Ashok; Bhadu, Gopala Ram; Kotrappanavar, Nataraj Sanna; Meena, Ramavatar","Sustainable and eco-friendly production is vital to meet the ever-increasing demand for porous carbon materials. We propose a single step process to obtain porous carbon nanosheels (CNS) by exploiting the hyperaccumulating pathway in extreme halophyte, Salicornia brachiata. The process was designed so as to achieve seamless hybridization with already existing technologies of salt production while reducing the overall carbon and chemical footprint. Further, CNS were tested as an efficient adsorbent for wastewater remediation. The raw material, dried Saticomia brachiata biomass consisted of roughly similar to 30 w/w\% hyperaccumulated inorganic salts while the organic constituents (cellulose, lignin etc.) made up for the rest. Compartmentalized salt in the plant structure acted as a templating agent while water washing after pyrolysis resulted in exfoliation and pore formation due to its dissolution. Morphology and texture analysis of the carbon material obtained from water washed biomass (salts removed) exemplified the structure and pore directing effect of intrinsic salt. The unwashed pyrolyzed sample (S7-UW) exhibited nominal BET area of similar to 90 m(2)/g while the value increased to similar to 700 m(2)/g for exfoliated CNS obtained after water washing (S7-W). Intrinsic salts not only act as a template, but also catalyses the carbonization process, increases carbon retention during pyrolysis and inhibits restacking of exfoliated graphitized carbon sheets after pyrolysis. S7-W displayed high removal capacity for Pb2+ (55 mg/g), Hg2+ (similar to 100 mg/g), Cd2+ (similar to 250-300 mg/g), maintaining its efficiency under seawater and simulated wastewater conditions. (C) 2021 Elsevier B.V. All rights reserved.",0.661
91759854,https://sysrev.com/p/121334/article/91759854,Influence of particle shape on pebble transport in a mixed sand and gravel beach during low energy conditions: Implications for nourishment projects,OCEAN \& COASTAL MANAGEMENT,"Grottoli, Edoardo; Bertoni, Duccio; Pozzebon, Alessandro; Ciavola, Paolo","Beach nourishments using coarse-gravel sediments are becoming a frequent practice to buffer coastal erosion, but usually little attention is spent on fill material characteristics. A better understanding of the influence of sediment characteristics on transport is crucial to establish the best compatibility of fill material with native beach sediments. Pebble transport is here investigated by means of the RFID tracing technique. The main purpose of the experiment was to verify whether the prevalent shapes populating the beach (disks and spheres) show a different transport under low energy conditions. Tracers were injected in a small and straight portion of a mixed sand and gravel beach, deploying couples of marked particles of the same size (one sphere and one disk shaped pebble on the main geomorphic elements of the beach face), in order to avoid size influence on transport. Tracer recovery was undertaken 6 and 24 h after the injection and wave characteristics were measured during the whole experiment duration by means of a S4 directional wave gauge. After 6 h the marked pebbles underwent significant displacement with a prevalent longshore component, which became evident after 24 h. The swash zone proved to be the most dynamic area of the beach. Spheres covered longer distances and resulted more dynamic than disks, thanks to their capability to roll-over in the swash zone. Lately, many experiments have been carried out with marked pebbles, but this is the first time that an experiment is conceived to prove how shape influences pebble transport. Disks are more subject to burial and due to their higher dynamicity spheres are preferred to disks for nourishment fill material. A fill material comprised of spheres is regularly responding to hydrodynamic forces and can positively speed up the beach recovery after storms especially in highly dynamic systems like pocket beaches, typically subjected to beach rotation processes. The results show an implication for coastal managers having to choose fill sources for replenishments.",0.620
91759855,https://sysrev.com/p/121334/article/91759855,Atmospheric CO2 concentrations and delta C-13 over western and eastern Mediterranean basins during summer 2007,ATMOSPHERIC ENVIRONMENT,"Longinelli, Antonio; Langone, Leonardo; Ori, Carlo; Selmo, Enricomaria","During summer 2007, two survey cruises covered large sections of both western and eastern Mediterranean basins. Atmospheric CO2 concentrations were measured with a Siemens Ultramat 5E analyser on both outward and return voyages, and 48 discrete air samples were collected with evacuated Pyrex flasks. The delta C-13 values of the CO2 from the flask air samples were measured in the laboratory following well-established procedures. CO2 concentrations in the western basin were characterised by marked variations, ranging from about 381 to about 394 ppmv. Peaks of up to 398 and 415 ppmv were occasionally recorded, in particular close to the Strait of Gibraltar. The delta C-13 values were very homogeneous, with a mean value of -9.70 +/- 0.22 parts per thousand, in contrast with the large delta C-13 fluctuations expected in this basin. The eastern basin, on average, showed far lower CO2 concentrations than those recorded in the western one. The overall range was between about 375 and 398 ppmv, but most values fell between 375 and 388 ppmv. The delta C-13 values of the discrete air samples were also very homogeneous, with a mean value of -9.37 +/- 0.16 parts per thousand, less negative than that of the western basin. The CO2 concentrations were slightly lower than those measured in December 2007 in the eastern Mediterranean in contrast with the hypothesis of heavy summer pollution in the Mediterranean basins. No quantitative relationship was found between CO2 concentrations and delta C-13 values. This discrepancy may be the effect of the large biospheric sink of CO2 on land and of the plant isotopic discrimination against C-13. (C) 2011 Elsevier Ltd. All rights reserved.",0.032
91759856,https://sysrev.com/p/121334/article/91759856,``Listening to the Sounds of the Water{''}: Bringing Together Local Knowledge and Biophysical Data to Understand Climate-Related Hazard Dynamics,INTERNATIONAL JOURNAL OF DISASTER RISK SCIENCE,"Pauli, Natasha; Williams, Mark; Henningsen, Savuti; Davies, Kevin; Chhom, Chanchhaya; van Ogtrop, Floris; Hak, Sochanny; Boruff, Bryan; Neef, Andreas","Integrating local knowledge and scientific information can aid in co-developing locally relevant approaches for climate change adaptation and disaster risk reduction. Communities along the Mekong River have adapted to variability in temperature, rainfall, and flooding patterns over time. Rapid environmental change in the Mekong Basin presents a new set of challenges related to drought, altered seasonal rainfall, more frequent high-flow flood events, and water withdrawals for hydropower and irrigation. We present a multi-method approach to understand how local knowledge of the spatial and temporal patterns of floods, droughts, and rainfall can be integrated with scientific information along a flood-prone section of the lower Mekong River in Kratie Province, Cambodia. Participatory hazard mapping of community members' knowledge of the movement of floodwaters through the landscape enabled interpretation of flood extent mapping using Synthetic Aperture Radar images from the Sentinel-1A satellite. Seasonal calendars of weather patterns and livelihood activities, together with local indicators of flooding, rainfall, and drought were compared with trends in 35 years of rainfall data, and highlighted ``pressure points{''} at the beginning and end of the rainy season where agriculture may be particularly impacted by climate change. We discuss potential applications of our findings for adaptation and hazard planning.",0.538
91759857,https://sysrev.com/p/121334/article/91759857,Light Is More Important Than Nutrient Ratios of Fertilization for Cymodocea nodosa Seedling Development,FRONTIERS IN PLANT SCIENCE,"Alexandre, Ana; Silva, Joao; Santos, Rui","Restoration of seagrass beds through seedlings is an alternative to the transplantation of adult plants that reduces the impact over donor areas and increases the genetic variability of restored meadows. To improve the use of Cymodocea nodosa seedlings, obtained from seeds germinated in vitro, in restoration programs, we investigated the ammonium and phosphate uptake rates of seedlings, and the synergistic effects of light levels (20 and 200 mu mol quanta m(-2) s(-1)) and different nitrogen to phosphorus molar ratios (40 mu M N:10 mu M P, 25 mu M N:25 mu M P, and 10 mu N:40 mu M P) on the photosynthetic activity and growth of seedlings. The nutrient content of seedlings was also compared to the seed nutrient reserves to assess the relative importance of external nutrient uptake for seedling development. Eighty two percent of the seeds germinated after 48 days at a mean rate of 1.5 seeds per day. All seedlings under all treatments survived and grew during the 4 weeks of the experiment. Seedlings of C. nodosa acquired ammonium and phosphate from the incubation media while still attached to the seed, at rates of about twice of adult plants. The relevance of external nutrient uptake was further highlighted by the observation that seedlings' tissues were richer in nitrogen and phosphorus than non-germinated seeds. The uptake of ammonium followed saturation kinetics with a half saturation constant of 32 mu M whereas the uptake of phosphate increased linearly with nutrient concentration within the range tested (5 - 100 mu M). Light was more important than the nutrient ratio of fertilization for the successful development of the young seedlings. The seedlings' photosynthetic and growth rates were about 20\% higher in the high light treatment, whereas different nitrogen to phosphorus ratios did not significantly affect growth. The photosynthetic responses of the seedlings to changes in the light level and their capacity to use external nutrient sources showed that seedlings of C. nodosa have the ability to rapidly acclimate to the surrounding light and nutrient environment while still attached to the seeds. C. nodosa seedlings experiencing fertilization under low light levels showed slightly enhanced growth if nourished with a balanced formulation, whereas a slight increase in growth was also observed with unbalanced formulations under a higher light level. Our results highlight the importance of high light availability at the seedling restoration sites.",0.631
91759858,https://sysrev.com/p/121334/article/91759858,National park and reserve planning to protect biological diversity: some basic elements,LANDSCAPE AND URBAN PLANNING,"Shafer, CL","Key needs for the creation of a nature reserve system are outlined: formulating goals, selecting management categories, taking inventory, identifying gaps, designing reserves, measuring reserve condition and vulnerability, and recognizing the relationship between research and management. Some essential components are highlighted: a regional perspective, diversification of management categories, focus on the economics of human welfare, not ignoring the opportunities small reserves can provide for some biota, addition of marine reserves, and the importance of a focus on natural processes. The view some Americans have of indigenous people and protected areas is not compatible with third world realities. Since the problems and challenges of protecting areas in northern and southern countries are alike in many ways, however, a Eurocentric seeking to articulate the special circumstances faced by tropical countries offers these suggestions. (C) 1999 Elsevier Science B.V. All rights reserved.",0.579
91759859,https://sysrev.com/p/121334/article/91759859,Sedimentary records of polycyclic aromatic hydrocarbons (PAHs) in remote lakes across the Tibetan Plateau,ENVIRONMENTAL POLLUTION,"Yang, Ruiqiang; Xie, Ting; Li, An; Yang, Handong; Turner, Simon; Wu, Guangjian; Jing, Chuanyong","Sediment cores from five lakes across the Tibetan Plateau were used as natural archives to study the time trends of polycyclic aromatic hydrocarbons (PAHs). The depositional flux of PAHs generally showed an increasing trend from the deeper layers towards the upper layer sediments. The fluxes of PAHs were low with little variability before the 1950s, and then gradually increased to the late 1980s, with a faster increasing rate after the 1990s. This temporal pattern is clearly different compared with those remote lakes across the European mountains when PAHs started to decrease during the period 1960s-1980s. The difference of the temporal trend was attributed to differences in the economic development stages and energy structure between these regions. PAHs are dominated by the lighter 2\&3-ring homologues with the averaged percentage over 87\%, while it is notable that the percentage of heavier 4-6 ring PAHs generally increased in recent years, which suggests the contribution of local high-temperature combustion sources becoming more predominant. (C) 2016 Elsevier Ltd. All rights reserved.",0.072
